"","M10","M12","M14","M15","M16","M17","M18","M19","M2","M20","M21","M23","M24","M25","M26","M27","M28","M29","M3","M30","M31","M33","M35","M36","M37","M38","M39","M4","M40","M41","M43","M44","M45","M46","M47","M48","M5","M6","M7","M8","M9","P10","P12","P14","P15","P16","P17","P18","P19","P2","P20","P21","P23","P24","P25","P26","P27","P28","P29","P3","P30","P31","P33","P35","P36","P37","P38","P39","P4","P40","P41","P43","P44","P45","P46","P47","P48","P5","P6","P7","P8","P9"
"25.065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207173358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210169247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18042979,0.31914991,0,0,0,0,0,0,0
"25.165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179782599,0,0,0,0,0,0,0,0,0,0,0,0.294380559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25.315",0,0,0,0,0,0,0,0.327509623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336341331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25.355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077345964,0,0,0,0,0,0.166878442,0,0,0,0,0,0,0,0,0,0.102187047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104166465,0,0,0,0,0,0,0
"25.445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240574306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269394167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163329362,0,0,0,0,0,0,0.117604681,0,0,0,0,0,0,0
"25.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135430909,0,0,0,0,0,0,0,0,0,0.250685312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25.8425",0,0,0,0,0,0,0,0,0,0,0,0,0.51146054,0,0.446865729,0,0,0,0,0,0,0,0,0.262797243,0,0,0,0,0,0,0,0,0,0.101883236,0,0,0,0,0,0,0,0,0,0,0,0.293665524,0,0,0,0,0,0,0,0,0,1.422332139,0,0,0,0,0,0,0,0,0,0,0,0.197281203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566124833
"25.925",0,0,0,0,0,0,0,0.232626438,0,0,0,0,0.620537685,0,0,0,0,0,0,0,0,0,0,0.742704454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325286756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26.054",0,0,0,0,0,0,0,0.258608376,0,0,0,0,0,0,0,0,0,0.104593201,0,0,0,0,0,0.400000738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235720418,0,0,0,0,0,0,0.155916565,0,0,0,0,0,0,0
"26.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220840064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708130117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26.1875",0,0,0,0,0,0,0,0.635648778,0,0,0,0,0,0,0,0,0,0.235595591,0,0,0,0,0,0.110366965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874463071,0,0,0,0,0,0
"26.32",0,0,0,0,0,0,0,0.304275331,0,0,0,0,0,0,0,0,0,0.25466491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280428241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245429655,0,0,0,0,0
"26.344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362237704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236244494,0,0,0,0,0,0.177180792,0,0,0,0,0,0,0,0,0.142420683,0,0,0,0,0,0,0.192394086,0,0,0,0,0,0,0
"26.509",0,0,0,0,0,0,0,0.473835424,0,0,0,0,0.420965412,0,0,0,0,0.137679983,0,0,0,0.335559693,0,0.188211786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251428364,0,0,0,0,0,0,0.409420688,0,0,0,0,0,0,0,0,0,0.221697068,0,0,0,0,0.311583572,0,0,0,0,0,0,0.107868435,0,0,0,0,0,0,0
"26.865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98129838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925819601
"26.91857143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279147781,0,0,0,0,0,0.683407125,0.218282363,0,0,0,0,0.151030836,0,1.250732389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497845035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221389297,0,0,0,0,0,0,0
"26.97666667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15435651,0.105373478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193411769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27.04857143",0,0,0,0,0,0,0,0.369708743,0,0,0,0,0,0,0,0,0.478590418,0.233308222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400725502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202633958,0,0,0,0.474045706,0,0,0,0,0.230072253,0,0,0,0,0
"27.08333333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219107122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14823252,0,0,0,0,0,0,0,0,0.30792829,0,0,0,0,0
"27.21666667",0,0,0,0,0,0,0,0.399539072,0,0,0,0,0,0,0,0,0,0.077858543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139722287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27.68736842",0,1.114496202,0,0,0,1.404370528,0,0.69256435,0,0,0,0,1.131416095,0,0,0,0,0.400479542,0,0,0.416437053,0.904650979,0,0.962223452,0,0,0,0,0,0,0,0,0,0.35749687,0,0,0,0,0,0,0,0,0,0,0,0.955224151,0,0,0.617202182,0,0,0,0.327935463,0.537673126,0,0,0,0,0.425356858,0,0,0,0.796368305,0,0,0,0,0.32028708,0,0,0,0,0,0.228600891,0.292124087,0,0.599538394,0,0,0,0,0
"27.772",0,0,0,0,0,0,0,0.343036355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374190198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260478108,0,0,0,0,0,0.229549703,0.179829681,0,0,0,0,0,0,0
"28.00727273",0,0,0,0,0,0,0,0.737209897,0,0,0,0,0,0,0,0,0,0.470711386,0,0,0,0.644336802,0,0.339159428,0,0,0,0,0.321582148,0,0,0,0,0.527909258,0,0,0,0,0,0,0,0,0,0,0,0.711656872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447836391,0,0,0,0,1.712659993,0,0,0,0.460113064,0,0,0,0,0.795342624,0,0,0,0,0
"28.035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386662323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57983449,0,0,0,0,0,0,0,0
"28.154",0,0,0,0,0,0,0,0.425574532,0,0,0,0,0,0,0,0,0.427716317,0.291430986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34322224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467801016,0,0,0,0,0
"28.34",0,0,0,0,0,0,0,0.534995122,0,0,0,0,0,0,0,0,0,0.338245388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435230635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28.76285714",0,0,0,0,0,0,0,0.440860355,0,0,0,0,0,0,0,0,0.343963066,0.430265059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526286415,0,0,0,0,0,0,0,0,0,0,0,0.351995268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164679425,0,0,0,0.385220784,0,0,0,0,0,0,0,0,0,0
"28.85",0,0,0,0,0,0,0,0.39401247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215771279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388362177,0,0,0,0,0
"29.02866667",0,0,0,0,0,0,0,0.774039689,0,0,0,0,0,0,0,0,0,0.423997088,0,0,0,0.543981469,0,0.325924502,0,0,0,0,0,0,1.382013714,0,0,0.438769574,0,0,0,0,0,0,0,0,0,0,0,0.539457385,0,0,0,0,0,0,0.47555181,0.684242683,0,0,0,0,0,0,0,0,0.405324847,0,0,0,0,0.234468931,0,0,0,0.446159338,0,0.492218936,0.388183247,0,0.815041403,0,0,0,0,0
"30.6275",0,0,0,0,0,0,0,0.335818334,0,0,0,0,0,0,0,0,0,0.182254518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3550228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386675334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30.84333333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720379822,0,0,0,0,0.753815868,0,1.475880972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30.88333333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263407668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759300819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858759305,0,0,0,0
"31.1275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35998291,0,0,0,0,0,0.292793395,0,0,0,0,0,0,0,0,0.330838678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117663336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31.5425",0,0,0,0,0,0,1.225467315,0,0,0,0,0,0.491143925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832953382,0,0,0,0,0,0,0,0,0,0,0,0,0.630772979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31.61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.229250432,0,0,0,0.573619598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31.64",0.604860373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162429774,0,0,0,0,0,0,0
"32.61666667",0,0,0,0,0,0,0,0.391971273,0,0,0,0,0,0,0,0,1.442738821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587868552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33.664",0,2.087867384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848508525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4009018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391739542,0,0,0,0.601300242,0,0,0,0,0,0
"34.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247482204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288070899,0,0,0,0,0,0,0,0
"34.26230769",1.30687292,0,0,0,0,0,0,0.692243762,0,0,0,0,0.528438479,0,0,0,1.346094564,0.697581913,0,1.679494416,1.006754884,0,0,1.291344856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327787027,0,0,0,0,0,0,0,0,0,0,0,0,0.467020446,0,0,0,0.40278387,0,0,0,0,0.716857114,0,0,0,0,0,0,0.838165948,0,0,0,0,0,0,0
"34.2875",0,0,0,0,0,0,0,0,0,0,0,0,0.356221147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388905229,0,0,0,0,0,0,0.451544513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512767701,0,0,0,0,0,0,0,0
"34.325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45845265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221402988,0,0,0,0,0
"34.945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961113612,0,0,0,0,0,0,1.043596182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35.015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12772527,0,0,0,0,0,0,1.374240532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35.386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244705076,0.203790483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271032765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237969191,0,0,0,0,0,0,0.212644059,0,0,0,0,0,0,0
"35.4325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129365038,0,0,0,0,0,0.784730139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1713129,0,0,0,0,0,0,0.407517458,0,0,0,0,0,0,0
"36.111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.247239321,0,0,1.122194345,0,0,0,0,2.144306572,0,0,1.283537671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.394359733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962146165,0,0,0,0.212894615,0,0,0,0,0,0,0,0,0,0.994068459,0,1.626818839,2.282728943,0,0,0
"36.235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630332914,0,0,0,0,0.472435094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36.28",0.698516889,0.91034495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59675092,0.337076342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36.91333333",0,0,0,0,0,1.432698022,0,0,0,0,0,0,0,0,0,0,0.628081492,0,1.977074983,0,1.212859815,0,0,0,0,0,0,0,0.42458325,1.226379911,0,0,0,0,0,0,0,0,0,0,0.734398845,0,1.168595889,0,0,0,1.12869857,2.226956007,0,0,0,0,0,1.124323291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.473150086,0,0,0,0,0,0,0,0,0
"36.94125",0,0,0,0,0,2.23493825,0,0,0,0,0,0,0,0,0,1.204369097,0.365125201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496839478,0,0,0,0.751658081,0,0,0,0.265494761,0,0,0,0,0,0,0,0,0,0,0,1.058262524,0,0,0,0,0.350617245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36.97166667",0,0,0,0,0,0,0,0,0,0,0,0,0.236235692,0,0,0,0,0,0,0,0.78982291,0.496641263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242613625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126976392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72765266,0,0,0
"37.00818182",0,0.620040351,1.604211739,0,0,0,0,0.75274925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89415052,0,0,0.229293307,0,0,0,0,0.098788876,1.327570743,0,0,0,0,0.733067739,0.670840061,0,0,0,0.58917243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.576788507,0,0,0,0
"37.0488",0,1.101273625,1.774361165,0,0,0,0,0,0,0,0,0,0.797267908,0,0,0,0,1.012577596,1.961244999,1.411007253,0.47564248,0,0,0,0.590804347,0,0.936324968,0,0,0.293406805,0,0,0,0.548165971,0,0,0,0,0,0,0.621711562,0,0,0,1.302764251,0.955034599,0,0,0.886285452,0,0,0,0,0,0,0,0,0,0,0,1.115138785,1.21635336,0.524677324,0,1.55521635,0,0,0.849806855,0,0,1.367810355,0,0,0.478936884,1.128651216,0,0.548859623,0,1.63872988,0,0,0
"37.07363636",1.726615832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531891014,0,0,1.56306013,0,0,0,0,0,0,0,1.370796054,0.554677736,0,0,0.374268237,0.924271911,0,0,0,0,0,0,0,0,0,2.110767107,0,0,0,0,0,0.742597272,0,0,0,0,0,0.76359054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287262765,0,0,0,0,0
"37.10666667",0,0.783353112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562084298,0,0,0,0,0,0,0,0,0,0,0,0,0.599285088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867791711,0,0,0,0,0.532343336,0,0,0,0,0,0,0,0,0,0,0,0
"38.54714286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.854553732,0,0,0,0,0,0,0,0,1.499830888,0,0,1.318217341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419956146,1.440992751,0,1.327935437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.859548604,0,0
"42.72666667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873590592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366152891,0,0,0,0,0,0,0.553167385,0,0,0,0,0,0,0
