,M10,M12,M14,M15,M16,M17,M18,M19,M2,M20,M21,M23,M24,M25,M26,M27,M28,M29,M3,M30,M31,M33,M35,M36,M37,M38,M39,M4,M40,M41,M43,M44,M45,M46,M47,M48,M5,M6,M7,M8,M9,P10,P12,P14,P15,P16,P17,P18,P19,P2,P20,P21,P23,P24,P25,P26,P27,P28,P29,P3,P30,P31,P33,P35,P36,P37,P38,P39,P4,P40,P41,P43,P44,P45,P46,P47,P48,P5,P6,P7,P8,P9
21.52666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426600073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790121214,0,0,0,0,0.447284854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.57529412,1.524964595,0,3.248449435,0,4.504450342,2.325660686,1.626940711,1.564709836,0,3.639049239,1.708965699,0,2.776263267,2.251933559,0,0.719437929,0.715987768,0.710746172,0,1.863990627,0,4.760929481,1.14387256,1.113238603,0.677155614,3.295776539,1.879630373,0,0.206118147,0.750322337,0,0,1.57621106,0,0,0.327635216,0,0.860704444,3.6773339,6.448292701,0,0,1.57439218,0,0,2.247101312,3.463562951,3.505365752,1.933244453,0,2.861214212,1.026485664,0,0,0,0,0.738600858,2.1068337,0,0,5.487117748,1.366143223,2.948666792,1.454470631,2.190689484,0.681539103,1.99403132,1.503860212,0,0.393269396,1.36799078,0,0,2.584222248,0,0,0.366965884,0,0.876854794,1.10991615,0,0.672625145
21.82333333,0,0,0,0,0,0,0,0.254517703,0.976114367,0,0,0.568378886,0,0,0,0,0,0,0,0,0,0.489882759,0,0.292988952,0,0,0,0,0,0,0,0,0,0.315364567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546456045,0,0,0,0,0,0.272222632,0,0,0,0.42450151,0,0,0,0,0.406961898,0,0,0,0,0,0.289460165,0.628657365,0,0,0,0,0,0,0
21.90571429,0,0,0,0,0,0,0,0,0,0,0,0.258503784,0,0,0,0,0,0,0,0,0,0,0,0.110955221,0,0,0,0,0,0,0,0,0,0.16030531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278012586,0,0,0,0,0,0.100617254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394450659,0.22219163,0,0,0,0,0,0,0
22.11166667,0,0,0,0,0,0,0,0.310693487,0,0,0,0,0,0,0,0,0,0.329514117,0,0,0,0,0,0.41347931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427450843,0,0,0,0,0.450496078,0,0,0,0,0,0,0.768581372,0,0,0,0,0,0,0
22.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593721573,0,0,0,0,1.630473626,0,0,0,0,2.873945076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408192609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339792567,0.309271336,0,0,0,0,0,0,0
22.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159539555,0,0,0,0,0.274647273,0,0,0,0,0.221037096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121790456,0.185718587,0,0,0,0,0,0,0
22.35833333,0,0,0,0,0,0,0,0.233474486,0,0,0,0,0,0,0,0,0,0.113811462,0,0,0,0,0,0.478570891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11176754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239317095,0,0,0,0,0,0,0,0,0,0,0,0.409121322,0,0,0,0,0,0,0
22.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137353429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361419937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374628344,0,0,0,0,5.746957512,0,0,0,0,3.587592604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151548034,0,0,0,0,0,0,0,0,0,0.229196868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.55076923,1.795721962,1.011453602,0,0,1.62695039,0,0,0,0,0,0,0,0,0,0,0,0.529999759,0.567508108,0,0,0.333740148,0,1.158304441,0,0,1.762108513,2.50394341,0,0,0,0,0,0,0,0,0,0.741262375,1.037444225,0,0,0,1.199252639,1.87239769,0,0,0,0,0,1.609513374,0,0,0.38427209,1.799087487,1.155832959,0,0,0,0,0.343687123,1.718675849,0,0.369816236,0,0,2.040754409,0,1.142132984,0,0,0,0,0.650198515,0,0,0,0,0.467509854,1.004692075,1.803717339,0,0,0
22.59444444,0,1.157003565,0,0,0,0,0,0,0,0,0,0,1.90761273,0,0,0,0,0,0,0,0.597353289,0,0,2.358672733,0,0.999187515,0,0,0,0,0,0,0,0.577277542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098881237,0,0,0.768651284,0,0,0,0,0,0,0,0,0,0,0,0,0.837755949,0,0,0,0,0,0,0
22.62611111,1.012710081,0,0,0,0,0,0,0.278906853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412448119,0.896930605,0,0,0,0,0,0.289135996,0.300007614,0,0,0,0,0,0,0,3.411230178,0,0,0,0,0,0,2.029308448,0,0,0,0.64494795,0,0,3.713190487,0,0.956265245,0,0,0.903244994,0,0.134855298,6.941285104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745817647,0,2.150277518,0,0,0,0,5.706743498,2.799515236
22.7275,0,0,0,0,0,0,0,1.109451206,1.092375727,0,0,0.753281531,1.625702843,0,0,0,0,0,0,0,0,1.903289406,0,0.782421228,0,0,0,0,0,0,0,0,0.322906908,0.309554268,0,0,0,0,0,0,0,0,0,0,0,0.922013973,0,0,1.433068343,0,0,0,0,1.138199466,0,0,0,0,0,0,0,0,1.546632686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.76894737,0,0,0,2.16747172,0,0,0,0.689390791,1.772272457,0,0,0.701237794,1.25090333,0,1.246962401,1.849119219,2.566031922,2.810350728,0,0,0,1.246047562,0,0,1.462997365,0,0,1.39977521,1.11641606,1.740275579,0,0,0,0.670797616,0,1.535973015,1.342530934,0,0,0,1.03736646,0,0,0,0.912463148,1.010889413,0,0,1.168481291,5.648857646,0,0,1.907835621,0.87831346,0,1.350472664,1.091265271,2.270709778,2.755242226,0,0,0,1.031689357,0,0,1.900711228,0,0.458552381,0,1.055564693,1.519780216,0,0,1.977817551,1.618869325,0,1.597517231,2.008525056,0,0,0,0.937287873
22.861,0,0,0,0,0,0,0,0.425547535,0,0,0,0,0.323338611,0,0,0,0,0.14414265,0,0,0,0,0,0.512432038,0,0,0,0,0.555614809,0,0,0,0,0.233444866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416424873,0,0,0,0,0.373896168,0,0,0,0,0,0.590298844,0.279766192,0,0,0,0,0,0,0
22.98714286,0,0,0,0,0,0,0,0.605631006,0,0,0,0,0.833695734,0,0,0,0,0.692214886,0,0,0,0.862711912,0,1.257130141,0,0,0,0,0,0,0,0,0.788955509,0.505492175,0,0,0,0,0,0,0,0,0,0,0,0.464470736,0,0,0,0,0,0,0,0,0,0,0,0,0.612886017,0,0,0,0.733999562,0,0,0,0,0.412194878,0,0,0,0,0,0.823636025,0.928273689,0,0.432177013,0,0,0,0,0
23.036,0,0,0,0,0,0,0,0,0,0,0,0,1.625028584,0,0,0,0,0,0,0,0,1.358304705,0,0,0,0,0,0,0.199445782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564940855,0,0,0,0,0,0,0,0,0,1.189069387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.07416667,0,0,0,0,0,0,0,0.828047511,2.5928737,0,0,1.138965189,0,0,0,0,0,0.304931021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600115748,0,0,0,0,0,0,0,0,0,0,0,0.817504709,0,0,0,0,0,0,0.954667974,0,0,0,0,0,0.422854573,0,0,0,0,0,0,0,0,0.414140309,0,0,0,0,0,1.473962148,0.764618123,0,0.349126676,0,0,0,0,0
23.134,0,0,0,0,0,0,0,0.155177012,0,0,0,0.23011227,0,0,0,0,0,0.10439703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168062017,0,0,0,0,0,0,0.262876257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.216,0,0,0,0,2.173441162,0,0,0,0,0,0,4.709862306,0,0,0,0.545734338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.198118668,0,0,0,0,0,0,0,0,0,0,0,1.140905547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.2525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.738142669,0,0,0,0,7.805020013,0,0,0,0,5.447940942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4351832,0,0,0,0,0,0,0
23.39454545,0,0,0,0,0,0,0,0.427050506,0,0,0,0,0.393824214,0,0,0,0,0,0,0,0,0.642088765,0,1.395254227,0,0,0,0,0,0,0,0,0.296508546,0,0,0,0,0,0,0,0,0,0,0,0,0.365008331,0,0,0,0,0,0,1.166931456,0,0,0,0,0,0.287178584,0,0,0,0.350514174,0,0,0,0,0.559857803,0,0,0,0,0,0,0.948428237,0,0,0,0,0,0,0
23.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.077852763,0,0,0,0,2.07259465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.51777778,0,0,0,0,0,0,0,0.386439032,0,0,0,0,0.345058595,0,0,0,0,0,0,0,0,0,0,3.100414271,0,0,0,0,10.75264809,0,0,0,0,5.014144754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15449623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184857363,0.686193953,0,0.184554561,0,0,0,0,0
23.68416667,0,0,0,0,0,0,0,0,0,0,0,0,1.059520858,0,0,0,0,0,0,0,0,0,0,0.141947666,0,0,0,0,0,0,0,0,0,0.201584396,0,0,0,2.36013563,0,0,0,0,0,0,1.359255983,0,0,0,0,0,0,1.97277315,0,0,0,0,0.299087076,0,0,5.019830975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124557914,1.787171464,0,0,0,0,4.048877614,3.638102448
23.8125,0,0,0,0,0,0,0,0.428879223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13445742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128335223,0,0,0,0,0,0,0.179804219,0,0,0,0,0,0,0
23.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305400102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156689761,0,0,0,0,0,0,0.283440899,0,0,0,0,0,0,0
23.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098379353,0,0,0,0,0,0.222720491,0,0,0,0,0,0,0,0
24.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056971339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.940799658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.26,1.126453048,0,0,0,0,0,0,0.689498095,0,0,0,0,0.526033789,0,0.574996935,0.569014925,1.032498385,0.558929264,0,0,0,0.796221421,0,0.430888836,0.278454132,0,0,0,0.119921613,0.300111163,0.928778567,0,0.23385577,0.242093971,0,0,0.719389828,0,0,0,0,0,0,0,0,0.874068327,0,0,0,0,0,0,0.245424034,0.428385506,0,0,0,0,0.153825196,0,0,0,0.305018866,0,0,0,0,0.62013057,0,0,0,0.41802421,0,0.822765974,0.373265384,0,0.589203238,0,0,0,0,0
24.325,0,0,0,0,0,0,0,0.317221133,0,0,0,0,0.453642779,0,0,0,0,0.170419474,0,0,0,0,0,0.918569971,0,0,0,0,0,0,0,0,0,0.23739708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571571278,0,0,0,0,0,0.418393889,0.334018864,0,0,0,0,0,0,0
24.55375,0,0,0,0,0,0,0,0,0.652803554,0,0,0,0.295024828,0,0,0,0,0.307529361,0,0,0,0,0,0,0,0,0.611089779,0,0.075856249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12536904,0,0,0,0,0,0.47551004,0.264449545,0,0,0,0,0,0,0
24.59083333,0,0,0,0,0,0,0,0.441142304,0,0,0,0,0.382455102,0,0,0,0,0.230352972,0,0,0,0,0,0.516359544,0,0,1.163319367,0,0.373379107,0,0,0,0,0.613736633,0,0,0,0,0,0,0,0,0,0,0,0.709229287,0,0,0,0,0,0,0.179343666,0,0,0,0,0,0,0,0,0,0.198409122,0,0,0,0,0.165261573,0,0,0,0,0,0,0.348198085,0,0,0,0,0,0,0
24.63,0,0,0,0,0,0,0,0.759800675,1.968421615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297252377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.66947368,0,0,0,0,0,0,0,0,0,0,0,1.017537079,1.930809955,0,0,0,0,0.745496027,0,0,0,0,0,0.435885674,0,0,0,0,0,0,0,0,0,0.595424412,0,0,0,1.92683833,0,0,0,0,0,0,0.8931227,0.834880125,0,0,0,0,0,1.066292942,0.447934046,0,0,0,0,0,0.957277349,3.357007508,0,0,0.368670452,0,0,0,0,0.336548874,0,0,0,0,0,0.606668255,0.776204811,1.17245807,0.555019852,0,0,0,0,2.996865974
24.72,0,0,0,0,0,0,0,0.133736659,0,0,0,0.643025814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209858212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421962925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222497541,0.261560016,0,0,0,0,0,0,0
24.7775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217167389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252702564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16652377,0.2899073,0,0,0,0,0,0,0
24.935,0,0,0,0,0,0,0,0.181183821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177406509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218239356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590478477,0,0,0,0,0,0,0,0,0,0,0,0.353915314,0,0,0,0,0,0,0.237085941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.00285714,0,0,0,0,0,0,0,0.337344935,0,0,0,0.809258834,0,0,0,0,0,0.164134586,0,0,0,0,0,0.102321352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286901431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184916925,0.452283764,0,0,0,0,0,0,0
25.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230195817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233886874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197732026,0.375957579,0,0,0,0,0,0,0
25.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196957115,0,0,0,0,0,0,0,0,0,0,0,0.342294628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.315,0,0,0,0,0,0,0,0.387508403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399816744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080415796,0,0,0,0,0,0.181610622,0,0,0,0,0,0,0,0,0,0.107590624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10978518,0,0,0,0,0,0,0
25.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271979446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309171072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177424424,0,0,0,0,0,0,0.124799369,0,0,0,0,0,0,0
25.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145030082,0,0,0,0,0,0,0,0,0,0.284905676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.8425,0,0,0,0,0,0,0,0,0,0,0,0,0.667725196,0,0.563404365,0,0,0,0,0,0,0,0,0.300562994,0,0,0,0,0,0,0,0,0,0.107254177,0,0,0,0,0,0,0,0,0,0,0,0.341335185,0,0,0,0,0,0,0,0,0,3.146780038,0,0,0,0,0,0,0,0,0,0,0,0.218086522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76142798
25.925,0,0,0,0,0,0,0,0.26190999,0,0,0,0,0.859927829,0,0,0,0,0,0,0,0,0,0,1.101611548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384427582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.054,0,0,0,0,0,0,0,0.295126502,0,0,0,0,0,0,0,0,0,0.110258866,0,0,0,0,0,0.491825799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265820361,0,0,0,0,0,0,0.168728686,0,0,0,0,0,0,0
26.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247123955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.030191486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.1875,0,0,0,0,0,0,0,0.888246796,0,0,0,0,0,0,0,0,0,0.265662361,0,0,0,0,0,0.116687781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.397587615,0,0,0,0,0,0
26.32,0,0,0,0,0,0,0,0.355642255,0,0,0,0,0,0,0,0,0,0.290029273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323696552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278170368,0,0,0,0,0
26.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436540373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266483921,0,0,0,0,0,0.193846912,0,0,0,0,0,0,0,0,0.153061619,0,0,0,0,0,0,0.212148113,0,0,0,0,0,0,0
26.509,0,0,0,0,0,0,0,0.606142633,0,0,0,0,0.523431584,0,0,0,0,0.147608237,0,0,0,0.398723022,0,0.207089133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285860782,0,0,0,0,0,0,0.50594512,0,0,0,0,0,0,0,0,0,0.248193203,0,0,0,0,0.365585907,0,0,0,0,0,0,0.113901185,0,0,0,0,0,0,0
26.78859155,14.79853729,7.84259594,0,13.24838172,0,0,9.042766271,43.65837794,0,21.39994684,10.5579774,1.871953441,5.309266033,12.90888434,27.00398658,2.954962115,9.366258295,19.06120373,6.303286893,3.522408108,1.304751787,16.54345836,21.8581406,2.221878256,0.8425822,1.8174125,1.434871746,37.80555494,2.496411104,1.486733736,46.68422293,13.12141566,0,3.127465831,17.07953768,15.52853397,32.08763215,9.408121341,0,0,6.557150131,46.28122129,8.686747286,18.35874238,8.251514397,19.61843606,9.791088707,8.473369574,14.36170143,20.32254796,17.36749095,5.659922547,4.1122316,32.06019573,11.96145017,11.58696534,0,0.606011829,3.47833372,22.2363694,0,2.193546199,9.169824015,6.417979339,12.42007152,5.950998352,7.189881666,28.57074833,43.09131827,0,5.881633206,67.95947122,13.16503293,0.268426546,3.243341059,24.97115629,54.52124766,18.97061922,16.34840711,14.21465105,0,3.229602879
26.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667917967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.523936032
26.91857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322002696,0,0,0,0,0,0.98061445,0.243938261,0,0,0,0,0.163032521,0,2.492900184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645172159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247809105,0,0,0,0,0,0,0
26.97666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166906826,0.111125513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213382324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.04857143,0,0,0,0,0,0,0,0.447313013,0,0,0,0,0,0,0,0,0.613798018,0.262770633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492907413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224624122,0,0,0,0.606480411,0,0,0,0,0.258690951,0,0,0,0,0
27.08333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244964632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159782538,0,0,0,0,0,0,0,0,0.360603417,0,0,0,0,0
27.21666667,0,0,0,0,0,0,0,0.491137232,0,0,0,0,0,0,0,0,0,0.080969737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149954397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.68736842,0,2.048032201,0,0,0,3.072962118,0,0.998834679,0,0,0,0,2.10004335,0,0,0,0,0.492540261,0,0,0.516548535,1.471069318,0,1.617509914,0,0,0,0,0,0,0,0,0,0.429746092,0,0,0,0,0,0,0,0,0,0,0,1.599253143,0,0,0.853734368,0,0,0,0.388099386,0.712018572,0,0,0,0,0.530136364,0,0,0,1.217473101,0,0,0,0,0.377523167,0,0,0,0,0,0.256840323,0.339269194,0,0.821277893,0,0,0,0,0
27.772,0,0,0,0,0,0,0,0.409219994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453813636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297550308,0,0,0,0,0,0.258033394,0.197013471,0,0,0,0,0,0,0
28.00727273,0,0,0,0,0,0,0,1.090095789,0,0,0,0,0,0,0,0,0,0.601132812,0,0,0,0.904723402,0,0.403767127,0,0,0,0,0.379308308,0,0,0,0,0.69538399,0,0,0,0,0,0,0,0,0,0,0,1.037364116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564922639,0,0,0,0,4.543688057,0,0,0,0.584253097,0,0,0,0,1.215199847,0,0,0,0,0
28.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472059327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785742848,0,0,0,0,0,0,0,0
28.154,0,0,0,0,0,0,0,0.530469471,0,0,0,0,0,0,0,0,0.53375092,0.338341266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40948197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596479698,0,0,0,0,0
